Waypoint,Is_Keypoint
C00002152,1
C00002151,1
C00002150,0
C00002149,0
C00002148,0
C00002147,0
C00002153,1
C00002145,0
C00002144,0
C00002143,0
C00002142,0
C00002154,1
C00002140,0
C00002139,0
C00002138,0
C00002137,1
C00002136,0
C00002135,0
C00002134,0
C00002133,0
C00002132,1
C00002131,0
C00002130,0
C00002129,0
C00002128,1
C00002127,0
C00002126,0
C00002125,1
C00002155,1
C00002123,0
C00002156,1
C00002157,0
C00002158,1
C00002159,0
C00002160,0
C00002161,0
C00002162,0
C00002163,0
C00002164,1
C00002165,0
C00002166,0
C00002167,0
C00002168,0
C00002169,0
C00002170,0
C00002171,0
C00002172,1
C00002105,0
C00002104,0
C00002103,0
C00002102,0
C00002101,0
C00002100,0
C00002099,0
C00002098,0
C00002097,0
C00002096,0
C00002095,0
C00002094,0
C00002093,1
C00002092,0
C00002091,0
C00002173,1
C00002089,0
C00002088,0
C00002087,0
C00002086,0
C00002085,0
C00002084,0
C00002083,0
C00002082,1
C00002081,0
C00002080,0
C00002079,0
C00002078,0
C00002077,0
C00002076,0
C00002075,0
C00002074,0
C00002073,0
C00002072,0
C00002071,0
C00002070,0
C00002069,0
C00002068,0
C00002067,1
C00002066,0
C00002065,0
C00002064,0
C00002063,0
C00002062,0
C00002061,0
C00002060,0
C00002059,0
C00002058,1
C00002057,0
C00002056,0
C00002055,0
C00002054,0
C00002053,0
C00002052,0
C00002051,0
C00002050,0
C00002049,0
C00002048,0
C00002047,0
C00002174,1
C00002045,0
C00002044,0
C00002043,1
C00002042,1
C00002041,0
C00002175,1
C00002039,0
C00002038,0
C00002037,0
C00002036,0
C00002035,0
C00002034,0
C00002033,0
C00002032,0
C00002031,1
C00002030,0
C00002029,0
C00002028,0
C00002027,0
C00002026,0
C00002025,0
C00002024,0
C00002023,1
C00002176,1
C00002177,1
C00002020,0
C00002019,0
C00002018,0
C00002178,1
C00002016,0
C00002015,0
C00002014,0
C00002013,1
C00002012,0
C00002179,1
C00002180,1
C00002009,0
C00002008,0
C00002007,0
C00002006,0
C00002005,0
C00002004,0
C00002003,0
C00002002,0
C00002001,0
C00002000,0
C00001999,0
C00001998,0
C00001997,0
C00001996,1
C00001995,0
C00001994,0
C00002181,1
C00001992,0
C00001991,0
C00001990,0
C00001989,0
C00001988,0
C00001987,0
C00001986,0
C00001985,0
C00001984,0
C00001983,0
C00001982,0
C00001981,0
C00001980,0
C00001979,0
C00001978,0
C00001977,1
C00001976,0
C00001975,0
C00001974,0
C00001973,0
C00002182,1
C00001971,0
C00002183,1
C00001969,0
C00001968,0
C00001967,0
C00001966,0
C00001965,1
C00001964,0
C00001963,0
C00001962,0
C00001961,0
C00001960,0
C00001959,0
C00001958,0
C00001957,0
C00001956,0
C00001955,0
C00001954,0
C00002184,1
C00001952,0
C00001951,0
C00001950,0
C00001949,0
C00001948,0
C00001947,0
C00001946,0
C00001945,0
C00001944,0
C00001943,0
C00001942,1
C00001941,0
C00001940,0
C00001939,0
C00002185,1
C00001937,0
C00001936,0
C00001935,0
C00001934,0
C00001933,0
C00001932,0
C00001931,0
C00001930,0
C00002186,1
C00001928,0
C00001927,0
C00002187,1
C00001925,0
C00001924,0
C00001923,0
C00001922,0
C00001921,1
C00001920,0
C00001919,0
